Country,State,city,place,lastupdate,Avg,Max,Min
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,70,108,42
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,76,102,43
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,73,118,46
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,5,6,4
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,41,109,2
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,44,102,18
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",21-12-2018 03:00,29,35,12
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,30,103,2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",21-12-2018 03:00,108,130,51
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,46,72,28
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,64,83,40
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,61,89,36
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,2,3,2
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,10,12,6
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,16,25,6
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",21-12-2018 03:00,36,58,27
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",21-12-2018 03:00,46,73,32
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",21-12-2018 03:00,65,74,50
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",21-12-2018 03:00,15,18,13
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",21-12-2018 03:00,2,3,2
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",21-12-2018 03:00,14,23,11
India,Andhra_Pradesh,Vijayawada,"PWD Grounds, Vijayawada - APPCB",21-12-2018 03:00,41,78,34
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",21-12-2018 03:00,71,96,53
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",21-12-2018 03:00,76,101,54
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",21-12-2018 03:00,39,81,13
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",21-12-2018 03:00,3,4,2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",21-12-2018 03:00,6,13,2
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",21-12-2018 03:00,68,81,39
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-12-2018 03:00,342,456,226
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-12-2018 03:00,12,15,10
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-12-2018 03:00,11,26,4
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-12-2018 03:00,54,115,7
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",21-12-2018 03:00,56,74,27
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",21-12-2018 03:00,436,500,270
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",21-12-2018 03:00,29,68,20
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",21-12-2018 03:00,29,98,12
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",21-12-2018 03:00,68,111,2
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",21-12-2018 03:00,61,132,32
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",21-12-2018 03:00,457,500,325
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",21-12-2018 03:00,15,22,11
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",21-12-2018 03:00,34,47,20
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",21-12-2018 03:00,95,148,71
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,389,475,247
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,314,446,154
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,131,194,61
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,10,15,6
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,30,48,16
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,56,109,25
India,Delhi,Delhi,"Alipur, Delhi - DPCC",21-12-2018 03:00,41,86,1
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,89,175,68
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",21-12-2018 03:00,20,29,11
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,418,500,313
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,333,455,194
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,40,88,4
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,10,12,8
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,29,51,14
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,86,120,55
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",21-12-2018 03:00,63,140,6
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",21-12-2018 03:00,329,430,153
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",21-12-2018 03:00,257,424,125
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",21-12-2018 03:00,25,29,13
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",21-12-2018 03:00,114,116,100
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",21-12-2018 03:00,45,88,32
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,311,365,203
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,345,454,199
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,64,115,18
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,17,21,13
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,21,32,9
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,65,107,35
India,Delhi,Delhi,"Bawana, Delhi - DPCC",21-12-2018 03:00,56,145,2
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",21-12-2018 03:00,388,500,226
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",21-12-2018 03:00,317,500,150
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",21-12-2018 03:00,28,38,21
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",21-12-2018 03:00,106,110,71
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",21-12-2018 03:00,27,40,24
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",21-12-2018 03:00,385,500,185
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",21-12-2018 03:00,360,497,159
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",21-12-2018 03:00,85,117,61
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",21-12-2018 03:00,84,169,51
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",21-12-2018 03:00,41,42,41
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,401,500,234
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,350,500,172
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,64,83,49
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,6,7,5
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,15,31,8
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,80,127,48
India,Delhi,Delhi,"DTU, Delhi - CPCB",21-12-2018 03:00,72,114,48
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,361,436,187
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,278,413,129
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,93,147,38
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,11,15,7
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,25,55,13
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,51,128,20
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",21-12-2018 03:00,150,150,1
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,228,346,78
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,383,500,187
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,59,94,33
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,12,16,9
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,25,31,16
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,75,183,40
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC",21-12-2018 03:00,36,84,2
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-12-2018 03:00,356,480,182
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-12-2018 03:00,304,481,140
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-12-2018 03:00,50,94,25
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-12-2018 03:00,7,21,1
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",21-12-2018 03:00,8,22,1
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-12-2018 03:00,323,430,32
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-12-2018 03:00,93,146,41
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-12-2018 03:00,14,23,11
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-12-2018 03:00,22,38,6
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",21-12-2018 03:00,52,114,12
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,396,480,306
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,272,420,164
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,47,76,31
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,12,30,2
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,10,14,8
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,88,157,58
India,Delhi,Delhi,"ITO, Delhi - CPCB",21-12-2018 03:00,15,31,4
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,426,500,325
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,397,500,265
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,76,102,50
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,19,26,12
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,33,52,22
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,97,170,65
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",21-12-2018 03:00,36,82,4
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,411,500,267
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,374,464,181
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,101,157,37
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,17,20,12
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,30,60,17
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,35,148,7
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",21-12-2018 03:00,40,111,1
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-12-2018 03:00,329,437,194
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-12-2018 03:00,274,428,150
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-12-2018 03:00,50,74,31
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-12-2018 03:00,24,112,12
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",21-12-2018 03:00,31,63,14
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,383,450,227
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,361,476,181
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,110,171,56
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,10,12,8
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,18,57,6
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,77,161,48
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",21-12-2018 03:00,30,79,1
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,379,438,251
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,235,311,150
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,187,305,20
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,10,16,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,4,7,1
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,70,129,28
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",21-12-2018 03:00,28,44,10
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,433,500,327
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,414,500,274
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,74,117,33
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,16,19,12
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,34,43,24
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,79,128,55
India,Delhi,Delhi,"Mundka, Delhi - DPCC",21-12-2018 03:00,41,102,6
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-12-2018 03:00,358,500,106
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-12-2018 03:00,46,89,21
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-12-2018 03:00,17,46,2
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-12-2018 03:00,28,143,11
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",21-12-2018 03:00,26,84,3
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,336,407,260
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,201,342,158
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,76,105,45
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,11,14,8
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,6,14,1
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,55,75,34
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",21-12-2018 03:00,50,127,1
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,392,483,275
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,307,445,189
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,53,121,12
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,18,19,15
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,8,16,2
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,64,121,35
India,Delhi,Delhi,"Narela, Delhi - DPCC",21-12-2018 03:00,50,94,2
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,439,500,318
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,378,500,183
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,102,173,59
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,17,24,11
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,38,65,20
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,80,198,53
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",21-12-2018 03:00,41,118,1
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-12-2018 03:00,349,442,157
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-12-2018 03:00,414,493,273
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-12-2018 03:00,65,121,27
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-12-2018 03:00,84,139,7
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",21-12-2018 03:00,32,42,22
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,380,457,207
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,361,460,167
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,85,109,62
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,21,28,15
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,16,29,8
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,71,146,50
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",21-12-2018 03:00,20,43,4
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,393,449,308
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,308,422,206
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,34,42,28
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,22,29,16
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,6,11,4
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,58,126,40
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",21-12-2018 03:00,20,54,1
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,395,459,278
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,320,434,185
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,119,203,75
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,21,25,16
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,NA,NA,NA
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,65,143,32
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",21-12-2018 03:00,38,95,6
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,410,475,332
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,381,480,274
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,114,191,55
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,14,18,11
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,16,28,6
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,108,141,91
India,Delhi,Delhi,"Pusa, Delhi - DPCC",21-12-2018 03:00,18,42,1
India,Delhi,Delhi,"Pusa, Delhi - IMD",21-12-2018 03:00,354,430,250
India,Delhi,Delhi,"Pusa, Delhi - IMD",21-12-2018 03:00,269,417,157
India,Delhi,Delhi,"Pusa, Delhi - IMD",21-12-2018 03:00,60,108,34
India,Delhi,Delhi,"Pusa, Delhi - IMD",21-12-2018 03:00,31,85,21
India,Delhi,Delhi,"Pusa, Delhi - IMD",21-12-2018 03:00,25,39,15
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,408,493,305
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,364,493,173
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,126,174,60
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,10,13,7
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,24,41,8
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,47,182,10
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",21-12-2018 03:00,185,185,51
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,421,500,311
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,372,500,187
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,82,178,19
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,19,23,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,28,39,13
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,64,146,27
India,Delhi,Delhi,"Rohini, Delhi - DPCC",21-12-2018 03:00,50,119,2
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",21-12-2018 03:00,393,456,302
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",21-12-2018 03:00,81,154,22
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",21-12-2018 03:00,12,21,7
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",21-12-2018 03:00,79,196,9
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",21-12-2018 03:00,28,60,7
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,361,428,244
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,392,500,264
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,69,125,43
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,6,12,3
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,25,30,23
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,42,164,19
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",21-12-2018 03:00,37,47,28
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,401,498,307
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,305,436,164
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,82,148,42
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,11,13,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,14,25,7
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,103,188,71
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",21-12-2018 03:00,48,113,7
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,359,429,257
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,247,371,147
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,50,69,30
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,8,17,3
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,13,23,6
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,58,108,32
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",21-12-2018 03:00,49,80,8
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,390,449,332
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,339,455,223
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,72,91,52
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,14,17,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,15,24,7
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,69,128,50
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",21-12-2018 03:00,52,144,3
